2025.07.14 02:15:39 INFO  no build target found for /home/emma/yjgbg.github.io/.gitlab-ci.sc. Using presentation compiler with project's scala-library version: 3.3.6[0m
2025.07.14 02:16:27 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/com/fasterxml/jackson/jackson-bom/2.16.1/jackson-bom-2.16.1.pom[0m
2025.07.14 02:16:27 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/org/springframework/spring-framework-bom/5.3.32/spring-framework-bom-5.3.32.pom[0m
2025.07.14 02:16:27 INFO  BSP server: Downloaded https://s01.oss.sonatype.org/content/repositories/snapshots/io/netty/netty-bom/4.1.107.Final/netty-bom-4.1.107.Final.pom.sha1[0m
2025.07.14 02:16:27 INFO  BSP server: Downloading https://repo1.maven.org/maven2/io/netty/netty-bom/4.1.107.Final/netty-bom-4.1.107.Final.pom[0m
2025.07.14 02:16:27 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/org/mockito/mockito-bom/4.11.0/mockito-bom-4.11.0.pom[0m
2025.07.14 02:16:27 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/io/netty/netty-bom/4.1.107.Final/netty-bom-4.1.107.Final.pom[0m
2025.07.14 02:16:28 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/org/eclipse/jetty/jetty-bom/9.4.54.v20240208/jetty-bom-9.4.54.v20240208.pom[0m
2025.07.14 02:16:28 INFO  BSP server: Downloading https://oss.sonatype.org/content/repositories/snapshots/jakarta/platform/jakartaee-api-parent/9.1.0/jakartaee-api-parent-9.1.0.pom[0m
2025.07.14 02:16:28 INFO  BSP server: Downloading https://oss.sonatype.org/content/repositories/snapshots/com/fasterxml/jackson/jackson-parent/2.16/jackson-parent-2.16.pom[0m
2025.07.14 02:16:28 INFO  BSP server: Downloaded https://oss.sonatype.org/content/repositories/snapshots/jakarta/platform/jakartaee-api-parent/9.1.0/jakartaee-api-parent-9.1.0.pom[0m
2025.07.14 02:16:28 INFO  BSP server: Downloading https://oss.sonatype.org/content/repositories/snapshots/jakarta/platform/jakartaee-api-parent/9.1.0/jakartaee-api-parent-9.1.0.pom.sha1[0m
2025.07.14 02:16:28 INFO  BSP server: Downloaded https://oss.sonatype.org/content/repositories/snapshots/com/fasterxml/jackson/jackson-parent/2.16/jackson-parent-2.16.pom[0m
2025.07.14 02:16:28 INFO  BSP server: Downloading https://oss.sonatype.org/content/repositories/snapshots/com/fasterxml/jackson/jackson-parent/2.16/jackson-parent-2.16.pom.sha1[0m
2025.07.14 02:16:28 INFO  BSP server: Downloaded https://oss.sonatype.org/content/repositories/snapshots/jakarta/platform/jakartaee-api-parent/9.1.0/jakartaee-api-parent-9.1.0.pom.sha1[0m
2025.07.14 02:16:28 INFO  BSP server: Downloading https://s01.oss.sonatype.org/content/repositories/snapshots/jakarta/platform/jakartaee-api-parent/9.1.0/jakartaee-api-parent-9.1.0.pom[0m
2025.07.14 02:16:28 INFO  BSP server: Downloaded https://oss.sonatype.org/content/repositories/snapshots/com/fasterxml/jackson/jackson-parent/2.16/jackson-parent-2.16.pom.sha1[0m
2025.07.14 02:16:28 INFO  BSP server: Downloading https://s01.oss.sonatype.org/content/repositories/snapshots/com/fasterxml/jackson/jackson-parent/2.16/jackson-parent-2.16.pom[0m
2025.07.14 02:16:29 INFO  BSP server: Downloaded https://s01.oss.sonatype.org/content/repositories/snapshots/jakarta/platform/jakartaee-api-parent/9.1.0/jakartaee-api-parent-9.1.0.pom[0m
2025.07.14 02:16:29 INFO  BSP server: Downloading https://s01.oss.sonatype.org/content/repositories/snapshots/jakarta/platform/jakartaee-api-parent/9.1.0/jakartaee-api-parent-9.1.0.pom.sha1[0m
2025.07.14 02:16:29 INFO  BSP server: Downloaded https://s01.oss.sonatype.org/content/repositories/snapshots/jakarta/platform/jakartaee-api-parent/9.1.0/jakartaee-api-parent-9.1.0.pom.sha1[0m
2025.07.14 02:16:29 INFO  BSP server: Downloading https://repo1.maven.org/maven2/jakarta/platform/jakartaee-api-parent/9.1.0/jakartaee-api-parent-9.1.0.pom[0m
2025.07.14 02:16:30 INFO  BSP server: Downloaded https://s01.oss.sonatype.org/content/repositories/snapshots/com/fasterxml/jackson/jackson-parent/2.16/jackson-parent-2.16.pom[0m
2025.07.14 02:16:30 INFO  BSP server: Downloading https://s01.oss.sonatype.org/content/repositories/snapshots/com/fasterxml/jackson/jackson-parent/2.16/jackson-parent-2.16.pom.sha1[0m
2025.07.14 02:16:31 INFO  BSP server: Downloaded https://s01.oss.sonatype.org/content/repositories/snapshots/com/fasterxml/jackson/jackson-parent/2.16/jackson-parent-2.16.pom.sha1[0m
2025.07.14 02:16:31 INFO  BSP server: Downloading https://repo1.maven.org/maven2/com/fasterxml/jackson/jackson-parent/2.16/jackson-parent-2.16.pom[0m
2025.07.14 02:16:31 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/jakarta/platform/jakartaee-api-parent/9.1.0/jakartaee-api-parent-9.1.0.pom[0m
2025.07.14 02:16:31 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/com/fasterxml/jackson/jackson-parent/2.16/jackson-parent-2.16.pom[0m
2025.07.14 02:16:31 INFO  BSP server: Downloading https://oss.sonatype.org/content/repositories/snapshots/com/fasterxml/oss-parent/56/oss-parent-56.pom[0m
2025.07.14 02:16:31 INFO  BSP server: Downloaded https://oss.sonatype.org/content/repositories/snapshots/com/fasterxml/oss-parent/56/oss-parent-56.pom[0m
2025.07.14 02:16:31 INFO  BSP server: Downloading https://oss.sonatype.org/content/repositories/snapshots/com/fasterxml/oss-parent/56/oss-parent-56.pom.sha1[0m
2025.07.14 02:16:31 INFO  BSP server: Downloaded https://oss.sonatype.org/content/repositories/snapshots/com/fasterxml/oss-parent/56/oss-parent-56.pom.sha1[0m
2025.07.14 02:16:31 INFO  BSP server: Downloading https://s01.oss.sonatype.org/content/repositories/snapshots/com/fasterxml/oss-parent/56/oss-parent-56.pom[0m
2025.07.14 02:16:33 INFO  BSP server: Downloaded https://s01.oss.sonatype.org/content/repositories/snapshots/com/fasterxml/oss-parent/56/oss-parent-56.pom[0m
2025.07.14 02:16:33 INFO  BSP server: Downloading https://s01.oss.sonatype.org/content/repositories/snapshots/com/fasterxml/oss-parent/56/oss-parent-56.pom.sha1[0m
2025.07.14 02:16:33 INFO  BSP server: Downloaded https://s01.oss.sonatype.org/content/repositories/snapshots/com/fasterxml/oss-parent/56/oss-parent-56.pom.sha1[0m
2025.07.14 02:16:33 INFO  BSP server: Downloading https://repo1.maven.org/maven2/com/fasterxml/oss-parent/56/oss-parent-56.pom[0m
2025.07.14 02:16:33 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/com/fasterxml/oss-parent/56/oss-parent-56.pom[0m
2025.07.14 02:16:33 INFO  BSP server: Downloading https://oss.sonatype.org/content/repositories/snapshots/org/scala-sbt/zinc-core_2.12/1.10.8/zinc-core_2.12-1.10.8.pom[0m
2025.07.14 02:16:33 INFO  BSP server: Downloading https://oss.sonatype.org/content/repositories/snapshots/com/lihaoyi/fansi_2.12/0.5.0/fansi_2.12-0.5.0.pom[0m
2025.07.14 02:16:33 INFO  BSP server: Downloading https://oss.sonatype.org/content/repositories/snapshots/org/scalameta/trees_2.12/4.13.4/trees_2.12-4.13.4.pom[0m
2025.07.14 02:16:33 INFO  BSP server: Downloading https://oss.sonatype.org/content/repositories/snapshots/com/eed3si9n/sjson-new-core_2.12/0.10.1/sjson-new-core_2.12-0.10.1.pom[0m
2025.07.14 02:16:33 INFO  BSP server: Downloading https://oss.sonatype.org/content/repositories/snapshots/org/scala-sbt/zinc-persist_2.12/1.10.8/zinc-persist_2.12-1.10.8.pom[0m
2025.07.14 02:16:33 INFO  BSP server: Downloading https://oss.sonatype.org/content/repositories/snapshots/io/get-coursier/util/directories/0.1.2/directories-0.1.2.pom[0m
2025.07.14 02:16:34 INFO  BSP server: Downloaded https://oss.sonatype.org/content/repositories/snapshots/org/scala-sbt/zinc-core_2.12/1.10.8/zinc-core_2.12-1.10.8.pom[0m
2025.07.14 02:16:34 INFO  BSP server: Downloading https://oss.sonatype.org/content/repositories/snapshots/org/scala-sbt/librarymanagement-core_2.12/1.10.4/librarymanagement-core_2.12-1.10.4.pom[0m
2025.07.14 02:16:34 INFO  BSP server: Downloaded https://oss.sonatype.org/content/repositories/snapshots/org/scala-sbt/librarymanagement-core_2.12/1.10.4/librarymanagement-core_2.12-1.10.4.pom[0m
2025.07.14 02:16:34 INFO  BSP server: Downloading https://oss.sonatype.org/content/repositories/snapshots/io/zipkin/reporter2/zipkin-reporter-brave/2.17.2/zipkin-reporter-brave-2.17.2.pom[0m
2025.07.14 02:16:34 INFO  BSP server: Downloaded https://oss.sonatype.org/content/repositories/snapshots/org/scala-sbt/zinc-persist_2.12/1.10.8/zinc-persist_2.12-1.10.8.pom[0m
2025.07.14 02:16:34 INFO  BSP server: Downloading https://oss.sonatype.org/content/repositories/snapshots/com/outr/scribe_2.12/3.5.5/scribe_2.12-3.5.5.pom[0m
2025.07.14 02:16:34 INFO  BSP server: Downloaded https://oss.sonatype.org/content/repositories/snapshots/com/eed3si9n/sjson-new-core_2.12/0.10.1/sjson-new-core_2.12-0.10.1.pom[0m
2025.07.14 02:16:34 INFO  BSP server: Downloading https://oss.sonatype.org/content/repositories/snapshots/io/monix/implicitbox_2.12/0.2.0/implicitbox_2.12-0.2.0.pom[0m
2025.07.14 02:16:34 INFO  BSP server: Downloaded https://oss.sonatype.org/content/repositories/snapshots/com/lihaoyi/fansi_2.12/0.5.0/fansi_2.12-0.5.0.pom[0m
2025.07.14 02:16:34 INFO  BSP server: Downloading https://oss.sonatype.org/content/repositories/snapshots/org/typelevel/cats-effect_2.12/2.1.3/cats-effect_2.12-2.1.3.pom[0m
2025.07.14 02:16:34 INFO  BSP server: Downloaded https://oss.sonatype.org/content/repositories/snapshots/io/get-coursier/util/directories/0.1.2/directories-0.1.2.pom[0m
2025.07.14 02:16:34 INFO  BSP server: Downloading https://oss.sonatype.org/content/repositories/snapshots/com/chuusai/shapeless_2.12/2.3.3/shapeless_2.12-2.3.3.pom[0m
2025.07.14 02:16:34 INFO  BSP server: Downloaded https://oss.sonatype.org/content/repositories/snapshots/io/zipkin/reporter2/zipkin-reporter-brave/2.17.2/zipkin-reporter-brave-2.17.2.pom[0m
2025.07.14 02:16:34 INFO  BSP server: Downloading https://oss.sonatype.org/content/repositories/snapshots/net/java/dev/jna/jna-platform/4.4.0/jna-platform-4.4.0.pom[0m
2025.07.14 02:16:34 INFO  BSP server: Downloaded https://oss.sonatype.org/content/repositories/snapshots/org/scalameta/trees_2.12/4.13.4/trees_2.12-4.13.4.pom[0m
2025.07.14 02:16:34 INFO  BSP server: Downloading https://oss.sonatype.org/content/repositories/snapshots/org/scala-sbt/zinc-compile-core_2.12/1.10.8/zinc-compile-core_2.12-1.10.8.pom[0m
2025.07.14 02:16:34 INFO  BSP server: Downloaded https://oss.sonatype.org/content/repositories/snapshots/com/outr/scribe_2.12/3.5.5/scribe_2.12-3.5.5.pom[0m
2025.07.14 02:16:34 INFO  BSP server: Downloading https://oss.sonatype.org/content/repositories/snapshots/org/scala-sbt/zinc-classfile_2.12/1.10.8/zinc-classfile_2.12-1.10.8.pom[0m
2025.07.14 02:16:34 INFO  BSP server: Downloaded https://oss.sonatype.org/content/repositories/snapshots/io/monix/implicitbox_2.12/0.2.0/implicitbox_2.12-0.2.0.pom[0m
2025.07.14 02:16:34 INFO  BSP server: Downloading https://oss.sonatype.org/content/repositories/snapshots/org/scala-sbt/ivy/ivy/2.3.0-sbt-77cc781d727b367d3761f097d89f5a4762771d41/ivy-2.3.0-sbt-77cc781d727b367d3761f097d89f5a4762771d41.pom[0m
2025.07.14 02:16:34 INFO  BSP server: Downloaded https://oss.sonatype.org/content/repositories/snapshots/org/typelevel/cats-effect_2.12/2.1.3/cats-effect_2.12-2.1.3.pom[0m
2025.07.14 02:16:34 INFO  BSP server: Downloading https://oss.sonatype.org/content/repositories/snapshots/org/apache/logging/log4j/log4j-api/2.23.0/log4j-api-2.23.0.pom[0m
2025.07.14 02:16:34 INFO  BSP server: Downloaded https://oss.sonatype.org/content/repositories/snapshots/com/chuusai/shapeless_2.12/2.3.3/shapeless_2.12-2.3.3.pom[0m
2025.07.14 02:16:34 INFO  BSP server: Downloading https://oss.sonatype.org/content/repositories/snapshots/io/zipkin/zipkin2/zipkin/2.27.0/zipkin-2.27.0.pom[0m
2025.07.14 02:16:34 INFO  BSP server: Downloaded https://oss.sonatype.org/content/repositories/snapshots/org/scala-sbt/zinc-compile-core_2.12/1.10.8/zinc-compile-core_2.12-1.10.8.pom[0m
2025.07.14 02:16:34 INFO  BSP server: Downloading https://oss.sonatype.org/content/repositories/snapshots/io/zipkin/reporter2/zipkin-reporter/2.17.2/zipkin-reporter-2.17.2.pom[0m
2025.07.14 02:16:34 INFO  BSP server: Downloaded https://oss.sonatype.org/content/repositories/snapshots/net/java/dev/jna/jna-platform/4.4.0/jna-platform-4.4.0.pom[0m
2025.07.14 02:16:34 INFO  BSP server: Downloading https://oss.sonatype.org/content/repositories/snapshots/org/scala-sbt/zinc-core_2.12/1.10.8/zinc-core_2.12-1.10.8.pom.sha1[0m
2025.07.14 02:16:34 INFO  BSP server: Downloaded https://oss.sonatype.org/content/repositories/snapshots/org/scala-sbt/ivy/ivy/2.3.0-sbt-77cc781d727b367d3761f097d89f5a4762771d41/ivy-2.3.0-sbt-77cc781d727b367d3761f097d89f5a4762771d41.pom[0m
2025.07.14 02:16:34 INFO  BSP server: Downloading https://oss.sonatype.org/content/repositories/snapshots/org/scala-sbt/librarymanagement-core_2.12/1.10.4/librarymanagement-core_2.12-1.10.4.pom.sha1[0m
2025.07.14 02:16:34 INFO  BSP server: Downloaded https://oss.sonatype.org/content/repositories/snapshots/org/scala-sbt/zinc-classfile_2.12/1.10.8/zinc-classfile_2.12-1.10.8.pom[0m
2025.07.14 02:16:34 INFO  BSP server: Downloading https://oss.sonatype.org/content/repositories/snapshots/org/scala-sbt/zinc-persist_2.12/1.10.8/zinc-persist_2.12-1.10.8.pom.sha1[0m
2025.07.14 02:16:34 INFO  BSP server: Downloaded https://oss.sonatype.org/content/repositories/snapshots/org/apache/logging/log4j/log4j-api/2.23.0/log4j-api-2.23.0.pom[0m
2025.07.14 02:16:34 INFO  BSP server: Downloading https://oss.sonatype.org/content/repositories/snapshots/com/eed3si9n/sjson-new-core_2.12/0.10.1/sjson-new-core_2.12-0.10.1.pom.sha1[0m
2025.07.14 02:16:35 INFO  BSP server: Downloaded https://oss.sonatype.org/content/repositories/snapshots/io/zipkin/zipkin2/zipkin/2.27.0/zipkin-2.27.0.pom[0m
2025.07.14 02:16:35 INFO  BSP server: Downloading https://oss.sonatype.org/content/repositories/snapshots/com/lihaoyi/fansi_2.12/0.5.0/fansi_2.12-0.5.0.pom.sha1[0m
2025.07.14 02:16:35 INFO  BSP server: Downloaded https://oss.sonatype.org/content/repositories/snapshots/io/zipkin/reporter2/zipkin-reporter/2.17.2/zipkin-reporter-2.17.2.pom[0m
2025.07.14 02:16:35 INFO  BSP server: Downloading https://oss.sonatype.org/content/repositories/snapshots/io/get-coursier/util/directories/0.1.2/directories-0.1.2.pom.sha1[0m
2025.07.14 02:16:35 INFO  BSP server: Downloaded https://oss.sonatype.org/content/repositories/snapshots/org/scala-sbt/zinc-core_2.12/1.10.8/zinc-core_2.12-1.10.8.pom.sha1[0m
2025.07.14 02:16:35 INFO  BSP server: Downloading https://oss.sonatype.org/content/repositories/snapshots/io/zipkin/reporter2/zipkin-reporter-brave/2.17.2/zipkin-reporter-brave-2.17.2.pom.sha1[0m
2025.07.14 02:16:35 INFO  BSP server: Downloaded https://oss.sonatype.org/content/repositories/snapshots/org/scala-sbt/librarymanagement-core_2.12/1.10.4/librarymanagement-core_2.12-1.10.4.pom.sha1[0m
2025.07.14 02:16:35 INFO  BSP server: Downloaded https://oss.sonatype.org/content/repositories/snapshots/org/scala-sbt/zinc-persist_2.12/1.10.8/zinc-persist_2.12-1.10.8.pom.sha1[0m
2025.07.14 02:16:35 INFO  BSP server: Downloading https://oss.sonatype.org/content/repositories/snapshots/org/scalameta/trees_2.12/4.13.4/trees_2.12-4.13.4.pom.sha1[0m
2025.07.14 02:16:35 INFO  BSP server: Downloading https://oss.sonatype.org/content/repositories/snapshots/com/outr/scribe_2.12/3.5.5/scribe_2.12-3.5.5.pom.sha1[0m
2025.07.14 02:16:35 INFO  BSP server: Downloaded https://oss.sonatype.org/content/repositories/snapshots/com/eed3si9n/sjson-new-core_2.12/0.10.1/sjson-new-core_2.12-0.10.1.pom.sha1[0m
2025.07.14 02:16:35 INFO  BSP server: Downloading https://oss.sonatype.org/content/repositories/snapshots/io/monix/implicitbox_2.12/0.2.0/implicitbox_2.12-0.2.0.pom.sha1[0m
2025.07.14 02:16:35 INFO  BSP server: Downloaded https://oss.sonatype.org/content/repositories/snapshots/org/scalameta/trees_2.12/4.13.4/trees_2.12-4.13.4.pom.sha1[0m
2025.07.14 02:16:35 INFO  BSP server: Downloading https://oss.sonatype.org/content/repositories/snapshots/org/typelevel/cats-effect_2.12/2.1.3/cats-effect_2.12-2.1.3.pom.sha1[0m
2025.07.14 02:16:35 INFO  BSP server: Downloaded https://oss.sonatype.org/content/repositories/snapshots/com/outr/scribe_2.12/3.5.5/scribe_2.12-3.5.5.pom.sha1[0m
2025.07.14 02:16:35 INFO  BSP server: Downloading https://oss.sonatype.org/content/repositories/snapshots/com/chuusai/shapeless_2.12/2.3.3/shapeless_2.12-2.3.3.pom.sha1[0m
2025.07.14 02:16:35 INFO  BSP server: Downloaded https://oss.sonatype.org/content/repositories/snapshots/com/lihaoyi/fansi_2.12/0.5.0/fansi_2.12-0.5.0.pom.sha1[0m
2025.07.14 02:16:35 INFO  BSP server: Downloading https://oss.sonatype.org/content/repositories/snapshots/org/jctools/jctools-core/2.1.2/jctools-core-2.1.2.pom[0m
2025.07.14 02:16:35 INFO  BSP server: Downloaded https://oss.sonatype.org/content/repositories/snapshots/io/get-coursier/util/directories/0.1.2/directories-0.1.2.pom.sha1[0m
2025.07.14 02:16:35 INFO  BSP server: Downloading https://oss.sonatype.org/content/repositories/snapshots/org/scala-sbt/zinc-compile-core_2.12/1.10.8/zinc-compile-core_2.12-1.10.8.pom.sha1[0m
2025.07.14 02:16:35 INFO  BSP server: Downloaded https://oss.sonatype.org/content/repositories/snapshots/io/zipkin/reporter2/zipkin-reporter-brave/2.17.2/zipkin-reporter-brave-2.17.2.pom.sha1[0m
2025.07.14 02:16:35 INFO  BSP server: Downloading https://oss.sonatype.org/content/repositories/snapshots/net/java/dev/jna/jna-platform/4.4.0/jna-platform-4.4.0.pom.sha1[0m
2025.07.14 02:16:35 INFO  BSP server: Downloaded https://oss.sonatype.org/content/repositories/snapshots/io/monix/implicitbox_2.12/0.2.0/implicitbox_2.12-0.2.0.pom.sha1[0m
2025.07.14 02:16:35 INFO  BSP server: Downloading https://oss.sonatype.org/content/repositories/snapshots/org/scala-sbt/ivy/ivy/2.3.0-sbt-77cc781d727b367d3761f097d89f5a4762771d41/ivy-2.3.0-sbt-77cc781d727b367d3761f097d89f5a4762771d41.pom.sha1[0m
2025.07.14 02:16:35 INFO  BSP server: Downloaded https://oss.sonatype.org/content/repositories/snapshots/org/typelevel/cats-effect_2.12/2.1.3/cats-effect_2.12-2.1.3.pom.sha1[0m
2025.07.14 02:16:35 INFO  BSP server: Downloading https://oss.sonatype.org/content/repositories/snapshots/org/scala-sbt/zinc-classfile_2.12/1.10.8/zinc-classfile_2.12-1.10.8.pom.sha1[0m
2025.07.14 02:16:35 INFO  BSP server: Downloaded https://oss.sonatype.org/content/repositories/snapshots/com/chuusai/shapeless_2.12/2.3.3/shapeless_2.12-2.3.3.pom.sha1[0m
2025.07.14 02:16:35 INFO  BSP server: Downloading https://oss.sonatype.org/content/repositories/snapshots/org/apache/logging/log4j/log4j-api/2.23.0/log4j-api-2.23.0.pom.sha1[0m
2025.07.14 02:16:35 INFO  BSP server: Downloaded https://oss.sonatype.org/content/repositories/snapshots/org/jctools/jctools-core/2.1.2/jctools-core-2.1.2.pom[0m
2025.07.14 02:16:35 INFO  BSP server: Downloading https://oss.sonatype.org/content/repositories/snapshots/io/zipkin/zipkin2/zipkin/2.27.0/zipkin-2.27.0.pom.sha1[0m
2025.07.14 02:16:35 INFO  BSP server: Downloaded https://oss.sonatype.org/content/repositories/snapshots/org/scala-sbt/zinc-compile-core_2.12/1.10.8/zinc-compile-core_2.12-1.10.8.pom.sha1[0m
2025.07.14 02:16:35 INFO  BSP server: Downloading https://oss.sonatype.org/content/repositories/snapshots/io/zipkin/reporter2/zipkin-reporter/2.17.2/zipkin-reporter-2.17.2.pom.sha1[0m
2025.07.14 02:16:35 INFO  BSP server: Downloaded https://oss.sonatype.org/content/repositories/snapshots/net/java/dev/jna/jna-platform/4.4.0/jna-platform-4.4.0.pom.sha1[0m
2025.07.14 02:16:35 INFO  BSP server: Downloading https://oss.sonatype.org/content/repositories/snapshots/org/jctools/jctools-core/2.1.2/jctools-core-2.1.2.pom.sha1[0m
2025.07.14 02:16:35 INFO  BSP server: Downloaded https://oss.sonatype.org/content/repositories/snapshots/org/scala-sbt/ivy/ivy/2.3.0-sbt-77cc781d727b367d3761f097d89f5a4762771d41/ivy-2.3.0-sbt-77cc781d727b367d3761f097d89f5a4762771d41.pom.sha1[0m
